PayrollPaymentID,PayrollRegisterID,PaymentDate,PaymentMethod,ReferenceNumber,ClearedDate,RecordedByEmployeeID
7432,7432,2026-09-11,Direct Deposit,PRPAY-2026-007432,2026-09-14,5
7433,7433,2026-09-11,ACH,PRPAY-2026-007433,2026-09-14,5
7434,7434,2026-09-11,ACH,PRPAY-2026-007434,2026-09-14,5
7435,7435,2026-09-11,Direct Deposit,PRPAY-2026-007435,2026-09-14,5
7436,7436,2026-09-11,Direct Deposit,PRPAY-2026-007436,2026-09-14,5
7437,7437,2026-09-11,ACH,PRPAY-2026-007437,2026-09-14,5
7438,7438,2026-09-11,Direct Deposit,PRPAY-2026-007438,2026-09-14,5
7439,7439,2026-09-11,ACH,PRPAY-2026-007439,2026-09-14,5
7440,7440,2026-09-11,Direct Deposit,PRPAY-2026-007440,2026-09-14,5
7441,7441,2026-09-11,ACH,PRPAY-2026-007441,2026-09-14,5
7442,7442,2026-09-11,Direct Deposit,PRPAY-2026-007442,2026-09-14,5
7443,7443,2026-09-11,Direct Deposit,PRPAY-2026-007443,2026-09-14,5
7444,7444,2026-09-11,ACH,PRPAY-2026-007444,2026-09-14,5
7445,7445,2026-09-11,Direct Deposit,PRPAY-2026-007445,2026-09-14,5
7446,7446,2026-09-11,Direct Deposit,PRPAY-2026-007446,2026-09-14,5
7447,7447,2026-09-11,ACH,PRPAY-2026-007447,2026-09-14,5
7448,7448,2026-09-11,ACH,PRPAY-2026-007448,2026-09-14,5
7449,7449,2026-09-25,Direct Deposit,PRPAY-2026-007449,2026-09-28,5
7450,7450,2026-09-25,ACH,PRPAY-2026-007450,2026-09-28,5
7451,7451,2026-09-25,ACH,PRPAY-2026-007451,2026-09-28,5
7452,7452,2026-09-25,ACH,PRPAY-2026-007452,2026-09-28,5
7453,7453,2026-09-25,Direct Deposit,PRPAY-2026-007453,2026-09-28,5
7454,7454,2026-09-25,ACH,PRPAY-2026-007454,2026-09-28,5
7455,7455,2026-09-25,ACH,PRPAY-2026-007455,2026-09-28,5
7456,7456,2026-09-25,Direct Deposit,PRPAY-2026-007456,2026-09-28,5
7457,7457,2026-09-25,ACH,PRPAY-2026-007457,2026-09-28,5
7458,7458,2026-09-25,ACH,PRPAY-2026-007458,2026-09-28,5
7459,7459,2026-09-25,Direct Deposit,PRPAY-2026-007459,2026-09-28,5
7460,7460,2026-09-25,Direct Deposit,PRPAY-2026-007460,2026-09-28,5
7461,7461,2026-09-25,Direct Deposit,PRPAY-2026-007461,2026-09-28,5
7462,7462,2026-09-25,ACH,PRPAY-2026-007462,2026-09-28,5
7463,7463,2026-09-25,Direct Deposit,PRPAY-2026-007463,2026-09-28,5
7464,7464,2026-09-25,Direct Deposit,PRPAY-2026-007464,2026-09-28,5
7465,7465,2026-09-25,ACH,PRPAY-2026-007465,2026-09-28,5
7466,7466,2026-09-25,Direct Deposit,PRPAY-2026-007466,2026-09-28,5
7467,7467,2026-09-25,ACH,PRPAY-2026-007467,2026-09-28,5
7468,7468,2026-09-25,Direct Deposit,PRPAY-2026-007468,2026-09-28,5
7469,7469,2026-09-25,Direct Deposit,PRPAY-2026-007469,2026-09-28,5
7470,7470,2026-09-25,Direct Deposit,PRPAY-2026-007470,2026-09-28,5
7471,7471,2026-09-25,Direct Deposit,PRPAY-2026-007471,2026-09-28,5
7472,7472,2026-09-25,ACH,PRPAY-2026-007472,2026-09-28,5
7473,7473,2026-09-25,Direct Deposit,PRPAY-2026-007473,2026-09-28,5
7474,7474,2026-09-25,Direct Deposit,PRPAY-2026-007474,2026-09-28,5
7475,7475,2026-09-25,Direct Deposit,PRPAY-2026-007475,2026-09-28,5
7476,7476,2026-09-25,ACH,PRPAY-2026-007476,2026-09-28,5
7477,7477,2026-09-25,Direct Deposit,PRPAY-2026-007477,2026-09-28,5
7478,7478,2026-09-25,ACH,PRPAY-2026-007478,2026-09-28,5
7479,7479,2026-09-25,ACH,PRPAY-2026-007479,2026-09-28,5
7480,7480,2026-09-25,Direct Deposit,PRPAY-2026-007480,2026-09-28,5
7481,7481,2026-09-25,Direct Deposit,PRPAY-2026-007481,2026-09-28,5
7482,7482,2026-09-25,ACH,PRPAY-2026-007482,2026-09-28,5
7483,7483,2026-09-25,ACH,PRPAY-2026-007483,2026-09-28,5
7484,7484,2026-09-25,ACH,PRPAY-2026-007484,2026-09-28,5
7485,7485,2026-09-25,Direct Deposit,PRPAY-2026-007485,2026-09-28,5
7486,7486,2026-09-25,Direct Deposit,PRPAY-2026-007486,2026-09-28,5
7487,7487,2026-09-25,ACH,PRPAY-2026-007487,2026-09-28,5
7488,7488,2026-09-25,ACH,PRPAY-2026-007488,2026-09-28,5
7489,7489,2026-09-25,ACH,PRPAY-2026-007489,2026-09-28,5
7490,7490,2026-09-25,Direct Deposit,PRPAY-2026-007490,2026-09-28,5
7491,7491,2026-09-25,ACH,PRPAY-2026-007491,2026-09-28,5
7492,7492,2026-09-25,Direct Deposit,PRPAY-2026-007492,2026-09-28,5
7493,7493,2026-09-25,Direct Deposit,PRPAY-2026-007493,2026-09-28,5
7494,7494,2026-09-25,ACH,PRPAY-2026-007494,2026-09-28,5
7495,7495,2026-09-25,Direct Deposit,PRPAY-2026-007495,2026-09-28,5
7496,7496,2026-09-25,ACH,PRPAY-2026-007496,2026-09-28,5
7497,7497,2026-09-25,Direct Deposit,PRPAY-2026-007497,2026-09-28,5
7498,7498,2026-09-25,Direct Deposit,PRPAY-2026-007498,2026-09-28,5
7499,7499,2026-09-25,ACH,PRPAY-2026-007499,2026-09-28,5
7500,7500,2026-09-25,Direct Deposit,PRPAY-2026-007500,2026-09-28,5
7501,7501,2026-09-25,Direct Deposit,PRPAY-2026-007501,2026-09-28,5
7502,7502,2026-09-25,Direct Deposit,PRPAY-2026-007502,2026-09-28,5
7503,7503,2026-09-25,Direct Deposit,PRPAY-2026-007503,2026-09-28,5
7504,7504,2026-09-25,ACH,PRPAY-2026-007504,2026-09-28,5
7505,7505,2026-09-25,ACH,PRPAY-2026-007505,2026-09-28,5
7506,7506,2026-09-25,ACH,PRPAY-2026-007506,2026-09-28,5
7507,7507,2026-09-25,Direct Deposit,PRPAY-2026-007507,2026-09-28,5
7508,7508,2026-09-25,Direct Deposit,PRPAY-2026-007508,2026-09-28,5
7509,7509,2026-09-25,Direct Deposit,PRPAY-2026-007509,2026-09-28,5
7510,7510,2026-09-25,Direct Deposit,PRPAY-2026-007510,2026-09-28,5
7511,7511,2026-09-25,ACH,PRPAY-2026-007511,2026-09-28,5
7512,7512,2026-09-25,ACH,PRPAY-2026-007512,2026-09-28,5
7513,7513,2026-09-25,ACH,PRPAY-2026-007513,2026-09-28,5
7514,7514,2026-09-25,ACH,PRPAY-2026-007514,2026-09-28,5
7515,7515,2026-09-25,Direct Deposit,PRPAY-2026-007515,2026-09-28,5
7516,7516,2026-09-25,ACH,PRPAY-2026-007516,2026-09-28,5
7517,7517,2026-09-25,Direct Deposit,PRPAY-2026-007517,2026-09-28,5
7518,7518,2026-09-25,ACH,PRPAY-2026-007518,2026-09-28,5
7519,7519,2026-09-25,ACH,PRPAY-2026-007519,2026-09-28,5
7520,7520,2026-09-25,ACH,PRPAY-2026-007520,2026-09-28,5
7521,7521,2026-09-25,ACH,PRPAY-2026-007521,2026-09-28,5
7522,7522,2026-09-25,ACH,PRPAY-2026-007522,2026-09-28,5
7523,7523,2026-09-25,Direct Deposit,PRPAY-2026-007523,2026-09-28,5
7524,7524,2026-09-25,Direct Deposit,PRPAY-2026-007524,2026-09-28,5
7525,7525,2026-09-25,Direct Deposit,PRPAY-2026-007525,2026-09-28,5
7526,7526,2026-09-25,Direct Deposit,PRPAY-2026-007526,2026-09-28,5
7527,7527,2026-09-25,Direct Deposit,PRPAY-2026-007527,2026-09-28,5
7528,7528,2026-09-25,Direct Deposit,PRPAY-2026-007528,2026-09-28,5
7529,7529,2026-09-25,Direct Deposit,PRPAY-2026-007529,2026-09-28,5
7530,7530,2026-09-25,Direct Deposit,PRPAY-2026-007530,2026-09-28,5
7531,7531,2026-09-25,Direct Deposit,PRPAY-2026-007531,2026-09-28,5
7532,7532,2026-09-25,ACH,PRPAY-2026-007532,2026-09-28,5
7533,7533,2026-09-25,ACH,PRPAY-2026-007533,2026-09-28,5
7534,7534,2026-09-25,ACH,PRPAY-2026-007534,2026-09-28,5
7535,7535,2026-09-25,ACH,PRPAY-2026-007535,2026-09-28,5
7536,7536,2026-09-25,ACH,PRPAY-2026-007536,2026-09-28,5
7537,7537,2026-09-25,ACH,PRPAY-2026-007537,2026-09-28,5
7538,7538,2026-09-25,Direct Deposit,PRPAY-2026-007538,2026-09-28,5
7539,7539,2026-09-25,ACH,PRPAY-2026-007539,2026-09-28,5
7540,7540,2026-09-25,ACH,PRPAY-2026-007540,2026-09-28,5
7541,7541,2026-09-25,ACH,PRPAY-2026-007541,2026-09-28,5
7542,7542,2026-09-25,ACH,PRPAY-2026-007542,2026-09-28,5
7543,7543,2026-09-25,Direct Deposit,PRPAY-2026-007543,2026-09-28,5
7544,7544,2026-09-25,ACH,PRPAY-2026-007544,2026-09-28,5
7545,7545,2026-09-25,Direct Deposit,PRPAY-2026-007545,2026-09-28,5
7546,7546,2026-09-25,Direct Deposit,PRPAY-2026-007546,2026-09-28,5
7547,7547,2026-09-25,Direct Deposit,PRPAY-2026-007547,2026-09-28,5
7548,7548,2026-09-25,ACH,PRPAY-2026-007548,2026-09-28,5
7549,7549,2026-09-25,ACH,PRPAY-2026-007549,2026-09-28,5
7550,7550,2026-09-25,ACH,PRPAY-2026-007550,2026-09-28,5
7551,7551,2026-09-25,Direct Deposit,PRPAY-2026-007551,2026-09-28,5
7552,7552,2026-09-25,Direct Deposit,PRPAY-2026-007552,2026-09-28,5
7553,7553,2026-09-25,ACH,PRPAY-2026-007553,2026-09-28,5
7554,7554,2026-09-25,ACH,PRPAY-2026-007554,2026-09-28,5
7555,7555,2026-09-25,Direct Deposit,PRPAY-2026-007555,2026-09-28,5
7556,7556,2026-10-09,ACH,PRPAY-2026-007556,2026-10-12,5
7557,7557,2026-10-09,ACH,PRPAY-2026-007557,2026-10-12,5
7558,7558,2026-10-09,ACH,PRPAY-2026-007558,2026-10-12,5
7559,7559,2026-10-09,ACH,PRPAY-2026-007559,2026-10-12,5
7560,7560,2026-10-09,Direct Deposit,PRPAY-2026-007560,2026-10-12,5
7561,7561,2026-10-09,ACH,PRPAY-2026-007561,2026-10-12,5
7562,7562,2026-10-09,Direct Deposit,PRPAY-2026-007562,2026-10-12,5
7563,7563,2026-10-09,ACH,PRPAY-2026-007563,2026-10-12,5
7564,7564,2026-10-09,ACH,PRPAY-2026-007564,2026-10-12,5
7565,7565,2026-10-09,ACH,PRPAY-2026-007565,2026-10-12,5
7566,7566,2026-10-09,Direct Deposit,PRPAY-2026-007566,2026-10-12,5
7567,7567,2026-10-09,ACH,PRPAY-2026-007567,2026-10-12,5
7568,7568,2026-10-09,Direct Deposit,PRPAY-2026-007568,2026-10-12,5
7569,7569,2026-10-09,ACH,PRPAY-2026-007569,2026-10-12,5
7570,7570,2026-10-09,ACH,PRPAY-2026-007570,2026-10-12,5
7571,7571,2026-10-09,ACH,PRPAY-2026-007571,2026-10-12,5
7572,7572,2026-10-09,ACH,PRPAY-2026-007572,2026-10-12,5
7573,7573,2026-10-09,ACH,PRPAY-2026-007573,2026-10-12,5
7574,7574,2026-10-09,Direct Deposit,PRPAY-2026-007574,2026-10-12,5
7575,7575,2026-10-09,ACH,PRPAY-2026-007575,2026-10-12,5
7576,7576,2026-10-09,Direct Deposit,PRPAY-2026-007576,2026-10-12,5
7577,7577,2026-10-09,Direct Deposit,PRPAY-2026-007577,2026-10-12,5
7578,7578,2026-10-09,ACH,PRPAY-2026-007578,2026-10-12,5
7579,7579,2026-10-09,Direct Deposit,PRPAY-2026-007579,2026-10-12,5
7580,7580,2026-10-09,ACH,PRPAY-2026-007580,2026-10-12,5
7581,7581,2026-10-09,Direct Deposit,PRPAY-2026-007581,2026-10-12,5
7582,7582,2026-10-09,ACH,PRPAY-2026-007582,2026-10-12,5
7583,7583,2026-10-09,Direct Deposit,PRPAY-2026-007583,2026-10-12,5
7584,7584,2026-10-09,Direct Deposit,PRPAY-2026-007584,2026-10-12,5
7585,7585,2026-10-09,ACH,PRPAY-2026-007585,2026-10-12,5
7586,7586,2026-10-09,Direct Deposit,PRPAY-2026-007586,2026-10-12,5
7587,7587,2026-10-09,Direct Deposit,PRPAY-2026-007587,2026-10-12,5
7588,7588,2026-10-09,Direct Deposit,PRPAY-2026-007588,2026-10-12,5
7589,7589,2026-10-09,Direct Deposit,PRPAY-2026-007589,2026-10-12,5
7590,7590,2026-10-09,Direct Deposit,PRPAY-2026-007590,2026-10-12,5
7591,7591,2026-10-09,Direct Deposit,PRPAY-2026-007591,2026-10-12,5
7592,7592,2026-10-09,Direct Deposit,PRPAY-2026-007592,2026-10-12,5
7593,7593,2026-10-09,Direct Deposit,PRPAY-2026-007593,2026-10-12,5
7594,7594,2026-10-09,Direct Deposit,PRPAY-2026-007594,2026-10-12,5
7595,7595,2026-10-09,ACH,PRPAY-2026-007595,2026-10-12,5
7596,7596,2026-10-09,Direct Deposit,PRPAY-2026-007596,2026-10-12,5
7597,7597,2026-10-09,ACH,PRPAY-2026-007597,2026-10-12,5
7598,7598,2026-10-09,ACH,PRPAY-2026-007598,2026-10-12,5
7599,7599,2026-10-09,ACH,PRPAY-2026-007599,2026-10-12,5
7600,7600,2026-10-09,Direct Deposit,PRPAY-2026-007600,2026-10-12,5
7601,7601,2026-10-09,Direct Deposit,PRPAY-2026-007601,2026-10-12,5
7602,7602,2026-10-09,Direct Deposit,PRPAY-2026-007602,2026-10-12,5
7603,7603,2026-10-09,ACH,PRPAY-2026-007603,2026-10-12,5
7604,7604,2026-10-09,Direct Deposit,PRPAY-2026-007604,2026-10-12,5
7605,7605,2026-10-09,Direct Deposit,PRPAY-2026-007605,2026-10-12,5
7606,7606,2026-10-09,Direct Deposit,PRPAY-2026-007606,2026-10-12,5
7607,7607,2026-10-09,ACH,PRPAY-2026-007607,2026-10-12,5
7608,7608,2026-10-09,Direct Deposit,PRPAY-2026-007608,2026-10-12,5
7609,7609,2026-10-09,ACH,PRPAY-2026-007609,2026-10-12,5
7610,7610,2026-10-09,ACH,PRPAY-2026-007610,2026-10-12,5
7611,7611,2026-10-09,Direct Deposit,PRPAY-2026-007611,2026-10-12,5
7612,7612,2026-10-09,Direct Deposit,PRPAY-2026-007612,2026-10-12,5
7613,7613,2026-10-09,Direct Deposit,PRPAY-2026-007613,2026-10-12,5
7614,7614,2026-10-09,ACH,PRPAY-2026-007614,2026-10-12,5
7615,7615,2026-10-09,ACH,PRPAY-2026-007615,2026-10-12,5
7616,7616,2026-10-09,Direct Deposit,PRPAY-2026-007616,2026-10-12,5
7617,7617,2026-10-09,ACH,PRPAY-2026-007617,2026-10-12,5
7618,7618,2026-10-09,ACH,PRPAY-2026-007618,2026-10-12,5
7619,7619,2026-10-09,ACH,PRPAY-2026-007619,2026-10-12,5
7620,7620,2026-10-09,ACH,PRPAY-2026-007620,2026-10-12,5
7621,7621,2026-10-09,ACH,PRPAY-2026-007621,2026-10-12,5
7622,7622,2026-10-09,Direct Deposit,PRPAY-2026-007622,2026-10-12,5
7623,7623,2026-10-09,Direct Deposit,PRPAY-2026-007623,2026-10-12,5
7624,7624,2026-10-09,ACH,PRPAY-2026-007624,2026-10-12,5
7625,7625,2026-10-09,Direct Deposit,PRPAY-2026-007625,2026-10-12,5
7626,7626,2026-10-09,ACH,PRPAY-2026-007626,2026-10-12,5
7627,7627,2026-10-09,Direct Deposit,PRPAY-2026-007627,2026-10-12,5
7628,7628,2026-10-09,ACH,PRPAY-2026-007628,2026-10-12,5
7629,7629,2026-10-09,ACH,PRPAY-2026-007629,2026-10-12,5
7630,7630,2026-10-09,Direct Deposit,PRPAY-2026-007630,2026-10-12,5
7631,7631,2026-10-09,Direct Deposit,PRPAY-2026-007631,2026-10-12,5
7632,7632,2026-10-09,Direct Deposit,PRPAY-2026-007632,2026-10-12,5
7633,7633,2026-10-09,ACH,PRPAY-2026-007633,2026-10-12,5
7634,7634,2026-10-09,ACH,PRPAY-2026-007634,2026-10-12,5
7635,7635,2026-10-09,Direct Deposit,PRPAY-2026-007635,2026-10-12,5
7636,7636,2026-10-09,Direct Deposit,PRPAY-2026-007636,2026-10-12,5
7637,7637,2026-10-09,Direct Deposit,PRPAY-2026-007637,2026-10-12,5
7638,7638,2026-10-09,Direct Deposit,PRPAY-2026-007638,2026-10-12,5
7639,7639,2026-10-09,Direct Deposit,PRPAY-2026-007639,2026-10-12,5
7640,7640,2026-10-09,ACH,PRPAY-2026-007640,2026-10-12,5
7641,7641,2026-10-09,Direct Deposit,PRPAY-2026-007641,2026-10-12,5
7642,7642,2026-10-09,Direct Deposit,PRPAY-2026-007642,2026-10-12,5
7643,7643,2026-10-09,ACH,PRPAY-2026-007643,2026-10-12,5
7644,7644,2026-10-09,Direct Deposit,PRPAY-2026-007644,2026-10-12,5
7645,7645,2026-10-09,Direct Deposit,PRPAY-2026-007645,2026-10-12,5
7646,7646,2026-10-09,Direct Deposit,PRPAY-2026-007646,2026-10-12,5
7647,7647,2026-10-09,Direct Deposit,PRPAY-2026-007647,2026-10-12,5
7648,7648,2026-10-09,Direct Deposit,PRPAY-2026-007648,2026-10-12,5
7649,7649,2026-10-09,ACH,PRPAY-2026-007649,2026-10-12,5
7650,7650,2026-10-09,Direct Deposit,PRPAY-2026-007650,2026-10-12,5
7651,7651,2026-10-09,ACH,PRPAY-2026-007651,2026-10-12,5
7652,7652,2026-10-09,Direct Deposit,PRPAY-2026-007652,2026-10-12,5
7653,7653,2026-10-09,ACH,PRPAY-2026-007653,2026-10-12,5
7654,7654,2026-10-09,Direct Deposit,PRPAY-2026-007654,2026-10-12,5
7655,7655,2026-10-09,ACH,PRPAY-2026-007655,2026-10-12,5
7656,7656,2026-10-09,ACH,PRPAY-2026-007656,2026-10-12,5
7657,7657,2026-10-09,ACH,PRPAY-2026-007657,2026-10-12,5
7658,7658,2026-10-09,ACH,PRPAY-2026-007658,2026-10-12,5
7659,7659,2026-10-09,ACH,PRPAY-2026-007659,2026-10-12,5
7660,7660,2026-10-09,ACH,PRPAY-2026-007660,2026-10-12,5
7661,7661,2026-10-09,Direct Deposit,PRPAY-2026-007661,2026-10-12,5
7662,7662,2026-10-09,Direct Deposit,PRPAY-2026-007662,2026-10-12,5
7663,7663,2026-10-23,Direct Deposit,PRPAY-2026-007663,2026-10-26,5
7664,7664,2026-10-23,Direct Deposit,PRPAY-2026-007664,2026-10-26,5
7665,7665,2026-10-23,Direct Deposit,PRPAY-2026-007665,2026-10-26,5
7666,7666,2026-10-23,ACH,PRPAY-2026-007666,2026-10-26,5
7667,7667,2026-10-23,Direct Deposit,PRPAY-2026-007667,2026-10-26,5
7668,7668,2026-10-23,ACH,PRPAY-2026-007668,2026-10-26,5
7669,7669,2026-10-23,ACH,PRPAY-2026-007669,2026-10-26,5
7670,7670,2026-10-23,Direct Deposit,PRPAY-2026-007670,2026-10-26,5
7671,7671,2026-10-23,Direct Deposit,PRPAY-2026-007671,2026-10-26,5
7672,7672,2026-10-23,ACH,PRPAY-2026-007672,2026-10-26,5
7673,7673,2026-10-23,Direct Deposit,PRPAY-2026-007673,2026-10-26,5
7674,7674,2026-10-23,ACH,PRPAY-2026-007674,2026-10-26,5
7675,7675,2026-10-23,ACH,PRPAY-2026-007675,2026-10-26,5
7676,7676,2026-10-23,Direct Deposit,PRPAY-2026-007676,2026-10-26,5
7677,7677,2026-10-23,Direct Deposit,PRPAY-2026-007677,2026-10-26,5
7678,7678,2026-10-23,ACH,PRPAY-2026-007678,2026-10-26,5
7679,7679,2026-10-23,ACH,PRPAY-2026-007679,2026-10-26,5
7680,7680,2026-10-23,ACH,PRPAY-2026-007680,2026-10-26,5
7681,7681,2026-10-23,Direct Deposit,PRPAY-2026-007681,2026-10-26,5
7682,7682,2026-10-23,ACH,PRPAY-2026-007682,2026-10-26,5
7683,7683,2026-10-23,ACH,PRPAY-2026-007683,2026-10-26,5
7684,7684,2026-10-23,Direct Deposit,PRPAY-2026-007684,2026-10-26,5
7685,7685,2026-10-23,ACH,PRPAY-2026-007685,2026-10-26,5
7686,7686,2026-10-23,ACH,PRPAY-2026-007686,2026-10-26,5
7687,7687,2026-10-23,Direct Deposit,PRPAY-2026-007687,2026-10-26,5
7688,7688,2026-10-23,Direct Deposit,PRPAY-2026-007688,2026-10-26,5
7689,7689,2026-10-23,ACH,PRPAY-2026-007689,2026-10-26,5
7690,7690,2026-10-23,Direct Deposit,PRPAY-2026-007690,2026-10-26,5
7691,7691,2026-10-23,Direct Deposit,PRPAY-2026-007691,2026-10-26,5
7692,7692,2026-10-23,ACH,PRPAY-2026-007692,2026-10-26,5
7693,7693,2026-10-23,ACH,PRPAY-2026-007693,2026-10-26,5
7694,7694,2026-10-23,ACH,PRPAY-2026-007694,2026-10-26,5
7695,7695,2026-10-23,Direct Deposit,PRPAY-2026-007695,2026-10-26,5
7696,7696,2026-10-23,Direct Deposit,PRPAY-2026-007696,2026-10-26,5
7697,7697,2026-10-23,Direct Deposit,PRPAY-2026-007697,2026-10-26,5
7698,7698,2026-10-23,ACH,PRPAY-2026-007698,2026-10-26,5
7699,7699,2026-10-23,Direct Deposit,PRPAY-2026-007699,2026-10-26,5
7700,7700,2026-10-23,Direct Deposit,PRPAY-2026-007700,2026-10-26,5
7701,7701,2026-10-23,ACH,PRPAY-2026-007701,2026-10-26,5
7702,7702,2026-10-23,Direct Deposit,PRPAY-2026-007702,2026-10-26,5
7703,7703,2026-10-23,Direct Deposit,PRPAY-2026-007703,2026-10-26,5
7704,7704,2026-10-23,ACH,PRPAY-2026-007704,2026-10-26,5
7705,7705,2026-10-23,Direct Deposit,PRPAY-2026-007705,2026-10-26,5
7706,7706,2026-10-23,Direct Deposit,PRPAY-2026-007706,2026-10-26,5
7707,7707,2026-10-23,ACH,PRPAY-2026-007707,2026-10-26,5
7708,7708,2026-10-23,Direct Deposit,PRPAY-2026-007708,2026-10-26,5
7709,7709,2026-10-23,ACH,PRPAY-2026-007709,2026-10-26,5
7710,7710,2026-10-23,ACH,PRPAY-2026-007710,2026-10-26,5
7711,7711,2026-10-23,Direct Deposit,PRPAY-2026-007711,2026-10-26,5
7712,7712,2026-10-23,ACH,PRPAY-2026-007712,2026-10-26,5
7713,7713,2026-10-23,ACH,PRPAY-2026-007713,2026-10-26,5
7714,7714,2026-10-23,Direct Deposit,PRPAY-2026-007714,2026-10-26,5
7715,7715,2026-10-23,Direct Deposit,PRPAY-2026-007715,2026-10-26,5
7716,7716,2026-10-23,ACH,PRPAY-2026-007716,2026-10-26,5
7717,7717,2026-10-23,Direct Deposit,PRPAY-2026-007717,2026-10-26,5
7718,7718,2026-10-23,ACH,PRPAY-2026-007718,2026-10-26,5
7719,7719,2026-10-23,ACH,PRPAY-2026-007719,2026-10-26,5
7720,7720,2026-10-23,Direct Deposit,PRPAY-2026-007720,2026-10-26,5
7721,7721,2026-10-23,ACH,PRPAY-2026-007721,2026-10-26,5
7722,7722,2026-10-23,ACH,PRPAY-2026-007722,2026-10-26,5
7723,7723,2026-10-23,ACH,PRPAY-2026-007723,2026-10-26,5
7724,7724,2026-10-23,ACH,PRPAY-2026-007724,2026-10-26,5
7725,7725,2026-10-23,Direct Deposit,PRPAY-2026-007725,2026-10-26,5
7726,7726,2026-10-23,Direct Deposit,PRPAY-2026-007726,2026-10-26,5
7727,7727,2026-10-23,ACH,PRPAY-2026-007727,2026-10-26,5
7728,7728,2026-10-23,Direct Deposit,PRPAY-2026-007728,2026-10-26,5
7729,7729,2026-10-23,ACH,PRPAY-2026-007729,2026-10-26,5
7730,7730,2026-10-23,Direct Deposit,PRPAY-2026-007730,2026-10-26,5
7731,7731,2026-10-23,ACH,PRPAY-2026-007731,2026-10-26,5
7732,7732,2026-10-23,Direct Deposit,PRPAY-2026-007732,2026-10-26,5
7733,7733,2026-10-23,Direct Deposit,PRPAY-2026-007733,2026-10-26,5
7734,7734,2026-10-23,Direct Deposit,PRPAY-2026-007734,2026-10-26,5
7735,7735,2026-10-23,Direct Deposit,PRPAY-2026-007735,2026-10-26,5
7736,7736,2026-10-23,ACH,PRPAY-2026-007736,2026-10-26,5
7737,7737,2026-10-23,ACH,PRPAY-2026-007737,2026-10-26,5
7738,7738,2026-10-23,ACH,PRPAY-2026-007738,2026-10-26,5
7739,7739,2026-10-23,Direct Deposit,PRPAY-2026-007739,2026-10-26,5
7740,7740,2026-10-23,Direct Deposit,PRPAY-2026-007740,2026-10-26,5
7741,7741,2026-10-23,Direct Deposit,PRPAY-2026-007741,2026-10-26,5
7742,7742,2026-10-23,ACH,PRPAY-2026-007742,2026-10-26,5
7743,7743,2026-10-23,Direct Deposit,PRPAY-2026-007743,2026-10-26,5
7744,7744,2026-10-23,Direct Deposit,PRPAY-2026-007744,2026-10-26,5
7745,7745,2026-10-23,ACH,PRPAY-2026-007745,2026-10-26,5
7746,7746,2026-10-23,ACH,PRPAY-2026-007746,2026-10-26,5
7747,7747,2026-10-23,ACH,PRPAY-2026-007747,2026-10-26,5
7748,7748,2026-10-23,Direct Deposit,PRPAY-2026-007748,2026-10-26,5
7749,7749,2026-10-23,Direct Deposit,PRPAY-2026-007749,2026-10-26,5
7750,7750,2026-10-23,Direct Deposit,PRPAY-2026-007750,2026-10-26,5
7751,7751,2026-10-23,ACH,PRPAY-2026-007751,2026-10-26,5
7752,7752,2026-10-23,ACH,PRPAY-2026-007752,2026-10-26,5
7753,7753,2026-10-23,Direct Deposit,PRPAY-2026-007753,2026-10-26,5
7754,7754,2026-10-23,ACH,PRPAY-2026-007754,2026-10-26,5
7755,7755,2026-10-23,ACH,PRPAY-2026-007755,2026-10-26,5
7756,7756,2026-10-23,Direct Deposit,PRPAY-2026-007756,2026-10-26,5
7757,7757,2026-10-23,ACH,PRPAY-2026-007757,2026-10-26,5
7758,7758,2026-10-23,Direct Deposit,PRPAY-2026-007758,2026-10-26,5
7759,7759,2026-10-23,Direct Deposit,PRPAY-2026-007759,2026-10-26,5
7760,7760,2026-10-23,Direct Deposit,PRPAY-2026-007760,2026-10-26,5
7761,7761,2026-10-23,ACH,PRPAY-2026-007761,2026-10-26,5
7762,7762,2026-10-23,Direct Deposit,PRPAY-2026-007762,2026-10-26,5
7763,7763,2026-10-23,ACH,PRPAY-2026-007763,2026-10-26,5
7764,7764,2026-10-23,ACH,PRPAY-2026-007764,2026-10-26,5
7765,7765,2026-10-23,ACH,PRPAY-2026-007765,2026-10-26,5
7766,7766,2026-10-23,ACH,PRPAY-2026-007766,2026-10-26,5
7767,7767,2026-10-23,ACH,PRPAY-2026-007767,2026-10-26,5
7768,7768,2026-10-23,ACH,PRPAY-2026-007768,2026-10-26,5
7769,7769,2026-10-23,Direct Deposit,PRPAY-2026-007769,2026-10-26,5
7770,7770,2026-11-06,ACH,PRPAY-2026-007770,2026-11-09,5
7771,7771,2026-11-06,ACH,PRPAY-2026-007771,2026-11-09,5
7772,7772,2026-11-06,ACH,PRPAY-2026-007772,2026-11-09,5
7773,7773,2026-11-06,ACH,PRPAY-2026-007773,2026-11-09,5
7774,7774,2026-11-06,Direct Deposit,PRPAY-2026-007774,2026-11-09,5
7775,7775,2026-11-06,ACH,PRPAY-2026-007775,2026-11-09,5
7776,7776,2026-11-06,Direct Deposit,PRPAY-2026-007776,2026-11-09,5
7777,7777,2026-11-06,Direct Deposit,PRPAY-2026-007777,2026-11-09,5
7778,7778,2026-11-06,ACH,PRPAY-2026-007778,2026-11-09,5
7779,7779,2026-11-06,ACH,PRPAY-2026-007779,2026-11-09,5
